$0;1776122142362087434;1.15-SNAPSHOT;KIEKER;6b5b030c8ee1;1;false;0;NANOSECONDS;0
$1;1776122290579063725;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650274;1776122290365095423;1776122290579058215;6b5b030c8ee1;1;1
$1;1776122290579995064;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650273;1776122290381974482;1776122290579990029;6b5b030c8ee1;1;1
$1;1776122290586200872;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650199;1776122287685907328;1776122290586195205;6b5b030c8ee1;1;1
$1;1776122290586624502;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650278;1776122290376777367;1776122290586619734;6b5b030c8ee1;1;1
$1;1776122290586998129;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650275;1776122290374558877;1776122290586994486;6b5b030c8ee1;1;1
$1;1776122290587761976;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650199;1776122287685822994;1776122290587757979;6b5b030c8ee1;0;0
$1;1776122290595327608;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650270;1776122290355610827;1776122290595322458;6b5b030c8ee1;1;1
$1;1776122290595456149;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650281;1776122290461126148;1776122290595452682;6b5b030c8ee1;2;1
$1;1776122290604725272;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650192;1776122287305925838;1776122290604718387;6b5b030c8ee1;1;1
$1;1776122290604809639;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650192;1776122287305837312;1776122290604808628;6b5b030c8ee1;0;0
$1;1776122290621250797;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650280;1776122290425445941;1776122290621244670;6b5b030c8ee1;1;1
$1;1776122290622170615;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650283;1776122290454109202;1776122290622166372;6b5b030c8ee1;1;1
$1;1776122290651682434;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650256;1776122290022321257;1776122290651675462;6b5b030c8ee1;0;0
$1;1776122290651981449;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650193;1776122287365807294;1776122290651975538;6b5b030c8ee1;1;1
$1;1776122290652070882;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650193;1776122287365723473;1776122290652069830;6b5b030c8ee1;0;0
$1;1776122290677743629;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650261;1776122290206565975;1776122290677722483;6b5b030c8ee1;0;0
$1;1776122290688681981;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650286;1776122290608422767;1776122290688675653;6b5b030c8ee1;1;1
$1;1776122290689520007;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650281;1776122290595492977;1776122290689516875;6b5b030c8ee1;3;1
$1;1776122290690812677;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650281;1776122290430610738;1776122290690809603;6b5b030c8ee1;0;0
$1;1776122290697359704;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650299;1776122290697014666;1776122290697355641;6b5b030c8ee1;0;0
$1;1776122290698746563;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650268;1776122290516483643;1776122290698743795;6b5b030c8ee1;3;1
$1;1776122290699444951;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650268;1776122290328898650;1776122290699442104;6b5b030c8ee1;0;0
$1;1776122290708196897;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650301;1776122290708062086;1776122290708192457;6b5b030c8ee1;0;0
$1;1776122290709782847;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650291;1776122290623494878;1776122290709777086;6b5b030c8ee1;1;1
$1;1776122290759226217;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650188;1776122287184621189;1776122290757572675;6b5b030c8ee1;1;1
$1;1776122290761887417;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650188;1776122287184544632;1776122290761882148;6b5b030c8ee1;0;0
$1;1776122290771065744;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650292;1776122290630653367;1776122290771059731;6b5b030c8ee1;1;1
$1;1776122290771067519;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650289;1776122290615717999;1776122290771061058;6b5b030c8ee1;1;1
$1;1776122290780312183;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650290;1776122290618113347;1776122290780306379;6b5b030c8ee1;1;1
$1;1776122290792321216;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650271;1776122290355656332;1776122290792311585;6b5b030c8ee1;1;1
$1;1776122290793312742;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650300;1776122290701326357;1776122290793307767;6b5b030c8ee1;1;1
$1;1776122290794221469;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650205;1776122288031038035;1776122290794215389;6b5b030c8ee1;1;1
$1;1776122290794320123;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650302;1776122290719233844;1776122290794315173;6b5b030c8ee1;1;1
$1;1776122290794369362;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650205;1776122288030959228;1776122290794366685;6b5b030c8ee1;0;0
$1;1776122290795374304;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650293;1776122290629476514;1776122290795370713;6b5b030c8ee1;1;1
$1;1776122290859150963;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650296;1776122290656111186;1776122290859141788;6b5b030c8ee1;1;1
$1;1776122290866969934;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650298;1776122290683158545;1776122290866963474;6b5b030c8ee1;1;1
$1;1776122290867387831;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650287;1776122290602655885;1776122290867383649;6b5b030c8ee1;1;1
$1;1776122290879078542;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650297;1776122290667728011;1776122290879067372;6b5b030c8ee1;1;1
$1;1776122290881019474;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650291;1776122290709843749;1776122290881015504;6b5b030c8ee1;2;1
$1;1776122290885701710;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650210;1776122288262489043;1776122290885696098;6b5b030c8ee1;1;1
$1;1776122290885902804;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650210;1776122288262368564;1776122290885897407;6b5b030c8ee1;0;0
$1;1776122290891252621;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650288;1776122290605605745;1776122290891245795;6b5b030c8ee1;1;1
$1;1776122290891809710;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650294;1776122290654866557;1776122290891804402;6b5b030c8ee1;1;1
$1;1776122290898744277;public static java.lang.Object tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntity(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, long);<no-session-id>;6579899793076650295;1776122290655979185;1776122290898739875;6b5b030c8ee1;1;1
$1;1776122290906943933;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650189;1776122287200703705;1776122290906937710;6b5b030c8ee1;1;1
$1;1776122290907089383;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650189;1776122287200593349;1776122290907084943;6b5b030c8ee1;0;0
$1;1776122290914870655;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650290;1776122290780365284;1776122290914866680;6b5b030c8ee1;2;1
$1;1776122290918379389;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650212;1776122288355131928;1776122290918374064;6b5b030c8ee1;1;1
$1;1776122290918517778;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650212;1776122288352986489;1776122290918513986;6b5b030c8ee1;0;0
$1;1776122290961524390;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650293;1776122290795434273;1776122290961516693;6b5b030c8ee1;2;1
$1;1776122291022795527;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650304;1776122290905130942;1776122291022785812;6b5b030c8ee1;1;1
$1;1776122291071500703;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650277;1776122290375545305;1776122291071424720;6b5b030c8ee1;0;0
$1;1776122291081976292;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650290;1776122290914909596;1776122291081970596;6b5b030c8ee1;3;1
$1;1776122291085620543;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650203;1776122287964136325;1776122291085616792;6b5b030c8ee1;1;1
$1;1776122291085740399;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650203;1776122287964040135;1776122291085738748;6b5b030c8ee1;0;0
$1;1776122291086260757;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650213;1776122288416956411;1776122291086257406;6b5b030c8ee1;1;1
$1;1776122291086316055;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650213;1776122288416863408;1776122291086315117;6b5b030c8ee1;0;0
$1;1776122291087194022;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650292;1776122290771119260;1776122291087190791;6b5b030c8ee1;2;1
$1;1776122291088190918;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650211;1776122288310689852;1776122291088186665;6b5b030c8ee1;1;1
$1;1776122291088249189;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650211;1776122288310609931;1776122291088248414;6b5b030c8ee1;0;0
$1;1776122291088831224;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650305;1776122290918937788;1776122291088827844;6b5b030c8ee1;1;1
$1;1776122291089278459;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650307;1776122290931583981;1776122291089275014;6b5b030c8ee1;1;1
$1;1776122291090613474;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650287;1776122290867428002;1776122291090610114;6b5b030c8ee1;2;1
$1;1776122291092378004;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650303;1776122290898353047;1776122291092374479;6b5b030c8ee1;1;1
$1;1776122291093644662;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650306;1776122290922202311;1776122291093640714;6b5b030c8ee1;1;1
$1;1776122291111146641;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650291;1776122290881062092;1776122291111139486;6b5b030c8ee1;3;1
$1;1776122291120326346;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650305;1776122291088863707;1776122291120321595;6b5b030c8ee1;2;1
$1;1776122291125921295;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650293;1776122290961569303;1776122291125917705;6b5b030c8ee1;3;1
$1;1776122291127327452;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650306;1776122291093669749;1776122291127324536;6b5b030c8ee1;2;1
$1;1776122291133031359;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650296;1776122290859213936;1776122291133027049;6b5b030c8ee1;2;1
$1;1776122291149374325;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650294;1776122290891856372;1776122291149368290;6b5b030c8ee1;2;1
$1;1776122291150908902;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650297;1776122290879116618;1776122291150905699;6b5b030c8ee1;2;1
$1;1776122291153120955;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650287;1776122291090636335;1776122291153116630;6b5b030c8ee1;3;1
$1;1776122291162327898;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650303;1776122291092406590;1776122291162321253;6b5b030c8ee1;2;1
$1;1776122291206981929;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650310;1776122291113395618;1776122291206973013;6b5b030c8ee1;1;1
$1;1776122291218921835;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650308;1776122291098717787;1776122291218898725;6b5b030c8ee1;1;1
$1;1776122291220887891;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650305;1776122291120361631;1776122291220883630;6b5b030c8ee1;3;1
$1;1776122291223960280;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650292;1776122291087230532;1776122291223955530;6b5b030c8ee1;3;1
$1;1776122291226507920;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650306;1776122291127353958;1776122291226503595;6b5b030c8ee1;3;1
$1;1776122291227888198;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650304;1776122291022858629;1776122291227884461;6b5b030c8ee1;2;1
$1;1776122291230105466;public static java.util.HashMap tools.descartes.teastore.registryclient.rest.LoadBalancedImageOperations.getWebImages(java.util.List, tools.descartes.teastore.entities.ImageSize);<no-session-id>;6579899793076650307;1776122291089302985;1776122291230102103;6b5b030c8ee1;2;1
$1;1776122291233237559;public static java.util.List tools.descartes.teastore.registryclient.rest.LoadBalancedCRUDOperations.getEntities(tools.descartes.teastore.registryclient.Service, java.lang.String, java.lang.Class, int, int);<no-session-id>;6579899793076650309;1776122291099934666;1776122291233231745;6b5b030c8ee1;1;1
$1;1776122291248992802;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650294;1776122291149411739;1776122291248989825;6b5b030c8ee1;3;1
$1;1776122291256522711;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650297;1776122291150951456;1776122291256514787;6b5b030c8ee1;3;1
$1;1776122291260663890;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650290;1776122290618014420;1776122291260657618;6b5b030c8ee1;0;0
$1;1776122291261083642;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650297;1776122290667599180;1776122291261077827;6b5b030c8ee1;0;0
$1;1776122291262051789;public static boolean tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.isLoggedIn(tools.descartes.teastore.entities.message.SessionBlob);<no-session-id>;6579899793076650307;1776122291230160997;1776122291262048397;6b5b030c8ee1;3;1
$1;1776122291263669752;public static tools.descartes.teastore.entities.message.SessionBlob tools.descartes.teastore.registryclient.rest.LoadBalancedStoreOperations.login(tools.descartes.teastore.entities.message.SessionBlob, java.lang.String, java.lang.String);<no-session-id>;6579899793076650179;1776122286957662278;1776122291263666057;6b5b030c8ee1;1;1
$1;1776122291263868763;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650179;1776122286957574264;1776122291263865828;6b5b030c8ee1;0;0
$1;1776122291267550614;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650311;1776122291267345498;1776122291267545692;6b5b030c8ee1;0;0
$1;1776122291268463254;protected void tools.descartes.teastore.webui.servlet.CategoryServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650312;1776122291268336694;1776122291268459125;6b5b030c8ee1;0;0
$1;1776122291287101678;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650292;1776122290624150378;1776122291287094671;6b5b030c8ee1;0;0
$1;1776122291288463529;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650306;1776122290922082211;1776122291288459719;6b5b030c8ee1;0;0
$1;1776122291289538303;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650305;1776122290918840337;1776122291289534666;6b5b030c8ee1;0;0
$1;1776122291290823231;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650293;1776122290629370356;1776122291290820024;6b5b030c8ee1;0;0
$1;1776122291291322112;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650307;1776122290931476103;1776122291291313434;6b5b030c8ee1;0;0
$1;1776122291294853379;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650287;1776122290602546590;1776122291294848611;6b5b030c8ee1;0;0
$1;1776122291295885306;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650291;1776122290623360826;1776122291295881965;6b5b030c8ee1;0;0
$1;1776122291297528726;protected void tools.descartes.teastore.webui.servlet.LoginServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;6579899793076650294;1776122290654731186;1776122291297524406;6b5b030c8ee1;0;0
